"ULTIMA ATUALIZACAO";"06/08/2021 02:06"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2018";"10";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62.667.662/0001-77";"POSTO DE SERVIÇOS ANEL VIARIO LTDA";"272229";"31/10/2018";"REFERENTE AO SERVIÇOS DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO.";"133,7";"2108363"
"2018";"10";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"UIP82F";"09/10/2018";"Companhia Aérea: AVIANCA, Localizador: UIP82F. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6172 - SAO PAULO /BRASILIA - 09/10/2018;";"881,4";"2106340"
"2018";"10";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"WFGMQT";"10/10/2018";"Companhia Aérea: LATAM, Localizador: WFGMQT. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 3725 - BRASÍLIA / SÃO PAULO - 10/10/2018;";"1765,68";"2106977"
"2018";"10";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"NL7E6T";"16/10/2018";"Companhia Aérea: GOL, Localizador: NL7E6T. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1452 - SÃO PAULO / BRASILIA - 16/10/2018;";"1480,96";"2106979"
"2018";"10";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"RJHIDV";"22/10/2018";"Companhia Aérea: AVIANCA, Localizador: RJHIDV. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6172 - SÃO PAULO / BRASILIA - 30/10/2018;";"599,69";"2109063"
"2018";"10";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"SCPMN2";"30/10/2018";"Companhia Aérea: AVIANCA, Localizador: SCPMN2. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6171 - BRASILIA - 17/10/2018;";"908,22";"2107724"
"2018";"10";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"HNS1TN";"31/10/2018";"Companhia Aérea: GOL, Localizador: HNS1TN. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1595 - BSB / SAO PAULO - 31/10/2018;";"1616,68";"2108401"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.695.227/0001-93";"ELETROPAULO";"070500204";"12/11/2018";"REFERENTE AO CONSUMO DE ENERGIA ELETRICA NO ESCRITORIO DE APOIO PARLAMENTAR EM SÃO PAULO";"224,72";"2109993"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"010.403.188-35";"MARIA RITA COLLETES ZENHA GUIMARAES FERNANDES";"s/n";"30/11/2018";"REFERENTE AO PAGAMENTO DE ALUGUEL DO IMOVEL LOCADO PARA ESCRITORIO DE APOIO PARLAMENTAR EM SÃO PAULO";"8000";"2109992"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.776.517/0001-80";"SABESP - COMPANHIA DE SANEAMENTO BASICO DE SAO PAULO";"1467007975321";"26/11/2018";"REFERENTE AO SERVIÇO DE AGUA E ESGOTO DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"100,9";"2109997"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"46.392.130/0001-18";"SECRETARIA DE FAZENDA DE SÃO PAULO";"PREST. 10";"10/11/2018";"REFERENTE A PARCELA Nº 10 DO IPTU DO IMOVEL LOCADO ONDE FUNCIONA O ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"1882,8";"2108374"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"S/N";"06/11/2018";"REFERENTE AO SERVIÇO DE TELEFONIA CELULAR DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"987,48";"2108370"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"S/N";"09/11/2018";"REFERENTE AO SERVIÇO DE TELEFONIA FIXA DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"47,1";"2108367"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"S/N";"09/11/2018";"REFERENTE AO SERVIÇO DE TELEFONIA FIXA DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"165,19";"2108368"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"S/N";"09/11/2018";"REFERENTE AO SERVIÇO DE TELEFONIA FIXA DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"239,22";"2108369"
"2018";"11";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"0717159744-0";"15/11/2018";"REFERENTE AO SERVIÇOS DE TELEFONIA FIXA PARA ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"177,97";"2109074"
"2018";"11";"MARTA SUPLICY";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"47.508.411/0863-60";"CIA BRASILEIRA DE DISTRIBUIÇÃO";"515218";"06/11/2018";"REFERENTE AQUISIÇÃO DE MATERIAIS DE CONSUMO PARA ESCRITORIO DE APOIO PARLAMENTAR EM SÃO PAULO";"167,03";"2109064"
"2018";"11";"MARTA SUPLICY";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"47.508.411/0863-60";"CIA BRASILEIRA DE DISTRIBUIÇÃO";"357791";"28/11/2018";"REFERENTE AQUISIÇÃO DE MATERIAIS DE CONSUMO PARA ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"168,21";"2110626"
"2018";"11";"MARTA SUPLICY";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"06.306.675/0001-40";"A.L EXPRESS TRANSPORTES LTDA";"00000885";"08/11/2018";"REFERENTE A PRESTAÇÃO DE SERVIÇOS DE TRANSPORTES, SERVIÇOS DE MOTO BOY, PARA ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"130";"2109071"
"2018";"11";"MARTA SUPLICY";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"61.856.571/0006-21";"Companhia de Gás de São Paulo";"009.613.849";"22/11/2018";"REFERENTE AO SERVIÇO DE ABASTECIMENTO DE GAS NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"15,69";"2109999"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.830.569/0001-06";"AUTO POSTO CARDEAL LTDA";"2096";"21/11/2018";"REFERENTE AO SERVIÇOS DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO, NO DIA 09/11/2018.";"256,3";"2110006"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.830.569/0001-06";"AUTO POSTO CARDEAL LTDA";"2099";"28/11/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS EM VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"260,04";"2110648"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.508.411/1215-30";"COMPANHIA BRAS. DE DISTRIBUIÇÃO";"338262";"21/11/2018";"REFERENTE AO SERVIÇO DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"135,53";"2110003"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.469.942/0001-98";"PHENIX COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA";"246049";"06/11/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"103,7";"2109066"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.944.491/0001-45";"POSTO DA VILA - ALVES ABREU E SALGADO COMBUSTIVEIS COMERCIO";"126583";"07/11/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"82,16";"2109069"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62.667.662/0001-77";"POSTO DE SERVIÇOS ANEL VIARIO LTDA";"296329";"28/11/2018";"REFERENTE AO ABASTECIMENTO DE COBUSTIVEIS EM VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"89,01";"2110629"
"2018";"11";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"18.931.372/0001-05";"REI DO OLEO TIETE II LTDA - ME";"014021";"16/11/2018";"REFERENTE AO SERVIÇO DE LUBRIFICANTES DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"130";"2110002"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"07.284.440/0001-67";"LESPACE VIAGENS E TURISMO LTDA";"DFDHAL";"19/10/2018";"Companhia Aérea: LATAM, Localizador: DFDHAL. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 3260 - SAO PAULO / PORTO SEGURO - 01/11/2018; MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 3267 - PORTO SEGURO / SÃO PAULO - 05/11/2018;";"2744,9";"2108428"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"YNVNTA";"19/06/2018";"Companhia Aérea: GOL, Localizador: YNVNTA. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1446 - SAO PAULO / BRASILIA - 20/11/2018;";"803,9";"2109519"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"OPQQ5E";"02/11/2018";"Companhia Aérea: GOL, Localizador: OPQQ5E. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1446 - SAO PAULO / BRASILIA - 06/11/2018;";"1381,05";"2108403"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"NMDVYD";"06/11/2018";"Companhia Aérea: AVIANCA, Localizador: NMDVYD. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6173 - BRASILIA / SÃO PAULO - 07/11/2018;";"1917,17";"2109097"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"RHMKXT";"07/11/2018";"Companhia Aérea: LATAM, Localizador: RHMKXT. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 3721 - BRASILIA / SAO PAULO - 14/11/2018;";"1359,28";"2109517"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"VCSZGR";"07/11/2018";"Companhia Aérea: GOL, Localizador: VCSZGR. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1594 - SÃO PAULO / BRASILIA - 13/11/2018;";"2222,5";"2109101"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"U34E04";"14/11/2018";"Companhia Aérea: AVIANCA, Localizador: U34E04. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6061 - BRASILIA / SÃO PAULO - 22/11/2018;";"684,54";"2110009"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"U33JYD";"14/11/2018";"Companhia Aérea: AVIANCA, Localizador: U33JYD. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6172 - SÃO PAULO / BRASILIA - 27/11/2018;";"892,57";"2110010"
"2018";"11";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"XZLVXN";"14/11/2018";"Companhia Aérea: LATAM, Localizador: XZLVXN. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 3101 - BRASILIA / SÃO PAULO - 29/11/2018;";"964,38";"2110662"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.695.227/0001-93";"ELETROPAULO";"086158684";"28/12/2018";"REFERENTE AO SERVIÇO DE ENERGIA ELETRICA NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"158";"2111898"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"010.403.188-35";"MARIA RITA COLLETES ZENHA GUIMARAES FERNANDES";"S/N";"05/01/2019";"REFERENTE AO ALUGUEL DO MES DE DEZEMBRO DE 2018 DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"8000";"2111900"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"40.432.544/0001-47";"NET";"S/N";"28/12/2018";"REFERENTE AO SERVIÇOS DE INTERNET DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"2,97";"2112743"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"43.776.517/0001-80";"SABESP - COMPANHIA DE SANEAMENTO BASICO DE SAO PAULO";"1468007975321";"26/12/2018";"REFERENTE AO SERVIÇO DE AGUA E ESGOTO DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"100,9";"2111899"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"S/N";"06/12/2018";"REFERENTE AO SERVIÇOS DE TELEFONIA CELULAR NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"904,88";"2111304"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"11000-005.067.596/12/18-00001/00001";"09/12/2018";"REFERENTE AO SERVIÇOS DE TELEFONIA FIXA NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"41,59";"2111297"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"11000-005.067.571/12/18-0001/0001";"09/12/2018";"REFERENTE AO SERVIÇOS DE TELEFONIA FIXA NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"130,06";"2111300"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"11000-005.067.595/12/18-0001/0001";"09/12/2018";"REFERENTE AO SERVIÇOS DE TELEFONIA FIXA NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"239,22";"2111299"
"2018";"12";"MARTA SUPLICY";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO - TELEFONICA BRASIL S.A.";"0734453127-0";"15/12/2018";"REFERENTE AO SERVIÇOS DE TELEFONIA FIXA NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"178,62";"2111302"
"2018";"12";"MARTA SUPLICY";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"47.508.411/0863-60";"CIA BRASILEIRA DE DISTRIBUIÇÃO";"507811";"11/12/2018";"REFERENTE MATERIAL DE CONSUMO PARA USO NO ESCRITORIO DE APOIO PARLAMENTAR EM SÃO PAULO";"108,28";"2111895"
"2018";"12";"MARTA SUPLICY";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"00.222.255/0001-07";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"1571523656";"13/12/2018";"REFERENTE AO SERVIÇOS POSTAIS DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"66,3";"2112739"
"2018";"12";"MARTA SUPLICY";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"00.222.255/0001-07";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"1573162497";"17/12/2018";"REFERENTE AO SERVIÇOS POSTAIS DO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"66,3";"2112741"
"2018";"12";"MARTA SUPLICY";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"43.283.811/0195-00";"KALUNGA COMERCIO E IND. GRAFICA LTDA";"030465";"11/12/2018";"REFERENTE AO MATERIAL DE EXPEDIENTE PARA ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"54,9";"2111896"
"2018";"12";"MARTA SUPLICY";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"06.306.675/0001-40";"A.L EXPRESS TRANSPORTES LTDA";"00000895";"06/12/2018";"REFERENTE AO SERVIÇOS DE TRANSPORTES (SERVIÇOS DE MOTOBOY) PARA ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"360";"2111296"
"2018";"12";"MARTA SUPLICY";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"61.856.571/0006-21";"Companhia de Gás de São Paulo";"010.879.231";"19/12/2018";"REFERENTE AO CONSUMO DE GAS NO ESCRITORIO DE APOIO PARLAMENTAR NO ESTADO DE SÃO PAULO";"15,62";"2112742"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.830.569/0001-06";"AUTO POSTO CARDEAL LTDA";"2145";"21/12/2018";"REFERENTE AO SERVIÇOS DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO, NO DIA 14/12/2018.";"271,13";"2112737"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.830.569/0001-06";"AUTO POSTO CARDEAL LTDA";"2144";"21/12/2018";"REFERENTE AO SERVIÇOS DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO, NO DIA 07/12/2018.";"283,57";"2112735"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.830.569/0001-06";"AUTO POSTO CARDEAL LTDA";"2158";"05/01/2019";"REFERENTE AO SERVIÇOS DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO, NO DIA 03/12/2018.";"266,81";"2112734"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.894.682/0001-40";"AUTO POSTO PORTAL DA LAPA LTDA";"311449";"06/12/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"30";"2111295"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"45.544.574/0001-69";"ILHA DO SOL POSTO EXPRESS WASH LTDA";"074797";"05/12/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS EM VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"50,03";"2111289"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.944.491/0001-45";"POSTO DA VILA - ALVES ABREU E SALGADO COMBUSTIVEIS COMERCIO";"130592";"13/12/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS EM VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"143,24";"2111897"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62.667.662/0001-77";"POSTO DE SERVIÇOS ANEL VIARIO LTDA";"304445";"08/12/2018";"REFERENTE AO ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"130,01";"2111294"
"2018";"12";"MARTA SUPLICY";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62.667.662/0001-77";"POSTO DE SERVIÇOS ANEL VIARIO LTDA";"322971";"22/12/2018";"REFERENTE AO SERVIÇOS DE ABASTECIMENTO DE COMBUSTIVEIS DE VEICULO DE USO DA PARLAMENTAR NO ESTADO DE SÃO PAULO";"129,41";"2112733"
"2018";"12";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"21815";"28/11/2018";"Companhia Aérea: GOL, Localizador: PF1DJL. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1595 - BRASILIA / SAO PAULO - 13/12/2018;";"910,48";"2112617"
"2018";"12";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"WJL9WP";"28/11/2018";"Companhia Aérea: GOL, Localizador: WJL9WP. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 1594 - SÃO PAULO / BRASILIA - 04/12/2018;";"1787,86";"2110667"
"2018";"12";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"VJCPHX";"05/12/2018";"Companhia Aérea: LATAM, Localizador: VJCPHX. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 3715 - BRASILIA / SAO PAULO - 05/12/2018;";"1553,44";"2111323"
"2018";"12";"MARTA SUPLICY";"Passagens aéreas, aquáticas e terrestres nacionais";"26.480.780/0001-08";"LM EMPRESA DE TURISMO LTDA";"21825";"11/12/2018";"Companhia Aérea: AVIANCA, Localizador: NDUCMA. Passageiros: MARTA TERESA SUPLICY (Matrícula 234075, PARLAMENTAR), Voo: 6172 - SAO PAULO / BRASILIA - 11/12/2018;";"793,57";"2111324"
"2018";"1";"OMAR AZIZ";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"22.793.293/0001-44";"Jefferson L R Coronel - Me";"1";"15/01/2018";"Serviços de consultoria em comunicação em Marketing (Monitoramento, pesquisa de conteúdo, redação, postagens, e designer para o meio digital, redes sociais, assessoria de imprensa, estrutura de produção, edição e finalização de vídeos.";"30000";"2085914"
"2018";"2";"OMAR AZIZ";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"22.793.293/0001-44";"Jefferson L R Coronel - Me";"4";"19/02/2018";"Serviços de consultoria em comunicação e marketing, pesquisa de conteúdo, redação, postagens e designer para o meio digital, redes sociais, assessoria de imprensa, estrutura de produção, redação, edição e finalização de vídeos.";"30000";"2088487"
"2018";"3";"OMAR AZIZ";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"22.793.293/0001-44";"Jefferson L R Coronel - Me";"7";"19/03/2018";"Serviços de consultoria em comunicação e marketing (monitoramento, pesquisa de conteúdo, redação, postagens e designer para o meio digital, redes sociais, assessoria de imprensa, estrutura de produção, redação, edição e finalização de vídeos.";"30000";"2091161"
"2018";"4";"OMAR AZIZ";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"22.793.293/0001-44";"Jefferson L R Coronel - Me";"8";"17/04/2018";"Serviços de consultoria em comunicação e marketing, (monitoramento, pesquisa de conteúdo, redação, postagens e designer para o meio digital, redes sociais, assessoria de imprensa, estrutura de produção, redação, edição e finalização de vídeos.";"30000";"2093660"
"2018";"4";"OMAR AZIZ";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"SWKPKK";"16/04/2018";"Companhia Aérea: GOL, Localizador: SWKPKK. Passageiros: MARCELO CARNEIRO GARCIA (Matrícula 304016, COMISSIONADO), Voo: 1728 - BRASILIA/MANAUS - 18/04/2018; OMAR JOSÉ ABDEL AZIZ (Matrícula 296500, PARLAMENTAR), Voo: 1728 - BRASILIA/MANAUS - 18/04/2018;";"2055,96";"2093650"
